study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp
PRJEB33905	SAMEA5856437	ERX3493337	ERR3471674	408170	human gut metagenome	11a149e4ec3c71cd19da19a9781d7421;ee0c144affdef4db8d4786a55547516a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471674/J0566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471674/J0566_2.fastq.gz
PRJEB33905	SAMEA5856439	ERX3493339	ERR3471676	408170	human gut metagenome	a306727a5c8bad9498f7f273b374e48f;da3135831bb4e59da9e07f58c80dc24a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471676/J0568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471676/J0568_2.fastq.gz
PRJEB33905	SAMEA5856444	ERX3493344	ERR3471681	408170	human gut metagenome	4565003d272e00250360b735bae84bb8;ee666fd7ad131d24d5d3f5b7bb4e0cd2	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471681/J0573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471681/J0573_2.fastq.gz
PRJEB33905	SAMEA5856447	ERX3493347	ERR3471684	408170	human gut metagenome	17742b35ba63d463eb7fa5fbbfad2e49;c8385f4395c62e4dbb06bc0a91b9db38	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471684/J0576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471684/J0576_2.fastq.gz
PRJEB33905	SAMEA5856449	ERX3493349	ERR3471686	408170	human gut metagenome	5849abf68f2a29d21a78ec14078d718c;faa62a2834f4e5df8172616258ac1ea4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471686/J0578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471686/J0578_2.fastq.gz
PRJEB33905	SAMEA5856452	ERX3493352	ERR3471689	408170	human gut metagenome	81a0c578da38d069f91a9732b537044c;37eb72f158c1558b16561a6fb9a1350a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471689/J0581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471689/J0581_2.fastq.gz
PRJEB33905	SAMEA5856455	ERX3493355	ERR3471692	408170	human gut metagenome	b9750deec58128c855f89392913dbf8e;411643190854bc6d514aa72c2ce990d7	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471692/J0584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471692/J0584_2.fastq.gz
PRJEB33905	SAMEA5856462	ERX3493362	ERR3471699	408170	human gut metagenome	8e07c54949062bfc334ee81586b2f56e;775b44499417aab5f291e18651cb36eb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471699/J0591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471699/J0591_2.fastq.gz
PRJEB33905	SAMEA5856469	ERX3493369	ERR3471706	408170	human gut metagenome	89b0050073db7bfe8ff54de510c4249f;cfb653914b6a48a7da29e8399d483653	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471706/J0599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471706/J0599_2.fastq.gz
PRJEB33905	SAMEA5856471	ERX3493371	ERR3471708	408170	human gut metagenome	1249a48166c0e8362a08a3dab4b2306c;0dd8d090b2f2b0a60200b872737b3bcb	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471708/J0601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471708/J0601_2.fastq.gz
PRJEB33905	SAMEA5856472	ERX3493372	ERR3471709	408170	human gut metagenome	fded1016c6ab9e328ceb2e3fd0b6011d;9b1259bfc8c4942b28369263764a785c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471709/J0602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471709/J0602_2.fastq.gz
PRJEB33905	SAMEA5856473	ERX3493373	ERR3471710	408170	human gut metagenome	19a8ebf945ac7ec1554e3778af398359;569d24564ebd2163b67c4ce8c484e6d3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471710/J0603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471710/J0603_2.fastq.gz
PRJEB33905	SAMEA5856475	ERX3493375	ERR3471712	408170	human gut metagenome	fae733271b3628d024f9027b57f57a28;cdb326cbf7f6cb6be027555103ec21a4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471712/J0605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471712/J0605_2.fastq.gz
PRJEB33905	SAMEA5856477	ERX3493377	ERR3471714	408170	human gut metagenome	747ba436bcef708f87d08ef6487b2969;be732912e1b4d4b8275485cc299c3d86	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471714/J0607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471714/J0607_2.fastq.gz
PRJEB33905	SAMEA5856480	ERX3493380	ERR3471717	408170	human gut metagenome	a044ec4b8a836f7f33388545f559a65f;457179e8114ffba2b738490353f2d28c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471717/J0610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471717/J0610_2.fastq.gz
PRJEB33905	SAMEA5856481	ERX3493381	ERR3471718	408170	human gut metagenome	f91c0be000baaa0f4b6aaab40ca1f660;5b0720bd0687bf9251ae9c2285886bf9	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471718/J0611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471718/J0611_2.fastq.gz
PRJEB33905	SAMEA5856483	ERX3493383	ERR3471720	408170	human gut metagenome	a6b128e3b91bd26b473e16289994e0a7;2318e06433f99f0f42e97a2d7e3196ef	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471720/J0613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471720/J0613_2.fastq.gz
PRJEB33905	SAMEA5856484	ERX3493384	ERR3471721	408170	human gut metagenome	ad508f2568aa1e5b44d8b1aaa3da426e;a9e46cb1b689b8cc7f13c536504c3eb1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471721/J0614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471721/J0614_2.fastq.gz
PRJEB33905	SAMEA5856486	ERX3493386	ERR3471723	408170	human gut metagenome	a00cd3bc2d5635be7af5bb7522650dce;e7e3ec58b259742cdd7170f28ee37faa	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471723/J0616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471723/J0616_2.fastq.gz
PRJEB33905	SAMEA5856488	ERX3493388	ERR3471725	408170	human gut metagenome	50093f3cc1e33a86d32d7cb040353e47;34c9b852903919014430fea850921d0d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471725/J0618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471725/J0618_2.fastq.gz
PRJEB33905	SAMEA5856490	ERX3493390	ERR3471727	408170	human gut metagenome	946e1f55f224473aa9be1e0804644fe0;d7ac6975db57a986c7db8b1ac289e2d3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471727/J0620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471727/J0620_2.fastq.gz
PRJEB33905	SAMEA5856495	ERX3493395	ERR3471732	408170	human gut metagenome	28f67cd2adb2732da4c4c43cb86aa7be;ad0e55b18f64bf88a07797d1184c84b6	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471732/J0625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471732/J0625_2.fastq.gz
PRJEB33905	SAMEA5856498	ERX3493398	ERR3471735	408170	human gut metagenome	67b3290d678b1b372b2a081c9c1d9036;baf45711e267b8ff02c87298fae699c1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471735/J0628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471735/J0628_2.fastq.gz
PRJEB33905	SAMEA5856502	ERX3493402	ERR3471739	408170	human gut metagenome	6600ad0b6a34e85acbe42a9a0cd1bf83;f3a7ac60ca100f7f63dd940229f2197d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471739/J0632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471739/J0632_2.fastq.gz
PRJEB33905	SAMEA5856506	ERX3493406	ERR3471743	408170	human gut metagenome	f3de420654294453998da73b9c558635;a4b41f946eaabad1a95ce43416e9740b	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471743/J0636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471743/J0636_2.fastq.gz
PRJEB33905	SAMEA5856507	ERX3493407	ERR3471744	408170	human gut metagenome	ce7c72047e28a066410b949c2d3c63e8;d797b9af8bb6d435821a0d9920314349	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471744/J0637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471744/J0637_2.fastq.gz
PRJEB33905	SAMEA5856512	ERX3493412	ERR3471749	408170	human gut metagenome	14594cca5a6d018bdf3c679b0fa83625;20aa1f92b046d5275f5338fdbd77900e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471749/J0642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471749/J0642_2.fastq.gz
PRJEB33905	SAMEA5856514	ERX3493414	ERR3471751	408170	human gut metagenome	0a9d25e86eda529f2b0a7d9f5cf18ec9;253c9bb26e267e92a400f90942c9ba87	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471751/J0644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471751/J0644_2.fastq.gz
PRJEB33905	SAMEA5856517	ERX3493417	ERR3471754	408170	human gut metagenome	85500c8cf5b5da11c2c8d00e0b8cb6ee;5e66bc72c653eb2dfec393994fe74f60	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471754/J0647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471754/J0647_2.fastq.gz
PRJEB33905	SAMEA5856521	ERX3493421	ERR3471758	408170	human gut metagenome	d894a653a3bf3227f9f0f340edc9798d;2f1131055eca5ada7a18146550e9e9c9	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471758/J0651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471758/J0651_2.fastq.gz
PRJEB33905	SAMEA5856525	ERX3493425	ERR3471762	408170	human gut metagenome	3cf4433e4dd17d2443cea4fd05d541c7;2d973c5b9f3fdfee338d4193e6d336a3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471762/J0655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471762/J0655_2.fastq.gz
PRJEB33905	SAMEA5856529	ERX3493429	ERR3471766	408170	human gut metagenome	42fb544a99f79c8b8f166530c71852ad;49710e7e1cf79a5f1e209f3293274987	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471766/J0659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471766/J0659_2.fastq.gz
PRJEB33905	SAMEA5856531	ERX3493431	ERR3471768	408170	human gut metagenome	d9f64964f3ecb03fc073821fe79d7fbe;4326e837742d09e5ec2f68f5f32b378c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471768/J0661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471768/J0661_2.fastq.gz
PRJEB33905	SAMEA5856532	ERX3493432	ERR3471769	408170	human gut metagenome	cfbaabad50003a31c973d7f72cfc1658;de7a4db3b26a6c215a6c4671fe4c28ea	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471769/J0662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471769/J0662_2.fastq.gz
PRJEB33905	SAMEA5856533	ERX3493433	ERR3471770	408170	human gut metagenome	cbb16e233fe7522baa61dd32aeba7625;f8d09de72c4aaa20e54c1621b7d7bd2c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471770/J0663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471770/J0663_2.fastq.gz
PRJEB33905	SAMEA5856544	ERX3493444	ERR3471781	408170	human gut metagenome	4236fc52a997f18dc754844471c218ff;7f84381ad9df67c0aa5363f0a2486abd	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471781/J0674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471781/J0674_2.fastq.gz
PRJEB33905	SAMEA5856545	ERX3493445	ERR3471782	408170	human gut metagenome	bd5a0d520146d517d45839d412d0d63a;d79e379dddc41e03e6620e7612debf2d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471782/J0675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471782/J0675_2.fastq.gz
PRJEB33905	SAMEA5856549	ERX3493449	ERR3471786	408170	human gut metagenome	79d74176628d395b155455aa4fbf7dd7;2a6b0b01679107eb47572e1270c06e0a	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471786/J0679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471786/J0679_2.fastq.gz
PRJEB33905	SAMEA5856552	ERX3493452	ERR3471789	408170	human gut metagenome	b9a5dc063199f74701e1213e26d8fbaa;01b42d4f4455ebdbf91474172dc4b170	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471789/J0682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471789/J0682_2.fastq.gz
PRJEB33905	SAMEA5856553	ERX3493453	ERR3471790	408170	human gut metagenome	18358ee4eb6988c854de436e0fa3de36;d2ac09b7ad4d8877aba63c77c0d4d07e	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471790/J0683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471790/J0683_2.fastq.gz
PRJEB33905	SAMEA5856555	ERX3493455	ERR3471792	408170	human gut metagenome	1b3a2ce1a6b8e9a744ee0beecb3e3250;127d2207c1625755503b72c1e4478661	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471792/J0685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471792/J0685_2.fastq.gz
PRJEB33905	SAMEA5856558	ERX3493458	ERR3471795	408170	human gut metagenome	68beb0e8bc0a59a622d87447d316f9f4;72a2658a2cce1121a8ddf65484f4bfee	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471795/J0688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471795/J0688_2.fastq.gz
PRJEB33905	SAMEA5856561	ERX3493461	ERR3471798	408170	human gut metagenome	03e33d60e26e89e673d09d0536e9d4d0;9c2e462ee0ea87443c06eec657740033	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471798/J0691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471798/J0691_2.fastq.gz
PRJEB33905	SAMEA5856562	ERX3493462	ERR3471799	408170	human gut metagenome	a192b14c3205115ce439fbac5282efe4;98c2e388258ad487aa81a4f80158b098	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471799/J0692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471799/J0692_2.fastq.gz
PRJEB33905	SAMEA5856563	ERX3493463	ERR3471800	408170	human gut metagenome	511c78508af31eda4b9b720266155450;d9e45b335b4157225a167be199c531d1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471800/J0693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471800/J0693_2.fastq.gz
PRJEB33905	SAMEA5856567	ERX3493467	ERR3471804	408170	human gut metagenome	1759592a5025d70fc1094bf3997d5d84;fd7b402e220a0d70a611d9aebf2da5b6	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471804/J0697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471804/J0697_2.fastq.gz
PRJEB33905	SAMEA5856568	ERX3493468	ERR3471805	408170	human gut metagenome	97f6ec3991991c5dd7e5aa7def80caed;7e8de384c570b1d70a060fb0fb099d96	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471805/J0698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471805/J0698_2.fastq.gz
PRJEB33905	SAMEA5856569	ERX3493469	ERR3471806	408170	human gut metagenome	9bf349bec7040061e9837f13bfbf5e42;367f32741c5e6c500411a40d81a64b10	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471806/J0699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471806/J0699_2.fastq.gz
PRJEB33905	SAMEA5856570	ERX3493470	ERR3471807	408170	human gut metagenome	b9aff6bc7421073bedf7db04a552d193;bc6ae70bb97c131de9e071f86bf01a11	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471807/J0700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471807/J0700_2.fastq.gz
PRJEB33905	SAMEA5856572	ERX3493472	ERR3471809	408170	human gut metagenome	b30a7cd70d2de9c0182970976d798f0c;9bbe613a6bc3f330585d6a82cf7a8222	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471809/J0702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471809/J0702_2.fastq.gz
PRJEB33905	SAMEA5856581	ERX3493481	ERR3471818	408170	human gut metagenome	53975796e9a15466fcd5646fa71d7984;64cc38be6c54ab06ddc82c98d0512546	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471818/J0711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471818/J0711_2.fastq.gz
PRJEB33905	SAMEA5856583	ERX3493483	ERR3471820	408170	human gut metagenome	6474b70e5b8c8d22688ec0acf3644f68;b7c033a255383521becec0f58a00c43f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471820/J0713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471820/J0713_2.fastq.gz
PRJEB33905	SAMEA5856584	ERX3493484	ERR3471821	408170	human gut metagenome	ae70b9162c6c9d42977e36186986bc06;3494bb513a069b07971a255c4a06b7c4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471821/J0714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471821/J0714_2.fastq.gz
PRJEB33905	SAMEA5856585	ERX3493485	ERR3471822	408170	human gut metagenome	c7064b9463e6d4a4aa172c0d80431aad;42f44228a640dfe4fa0a0f22d0da828c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471822/J0715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471822/J0715_2.fastq.gz
PRJEB33905	SAMEA5856587	ERX3493487	ERR3471824	408170	human gut metagenome	edca389b6f385fd18012ca644b3b573e;1e0498d0d5f5d147b05971e1c04bf144	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471824/J0717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471824/J0717_2.fastq.gz
PRJEB33905	SAMEA5856588	ERX3493488	ERR3471825	408170	human gut metagenome	53539c5bc1cd1c7af3ed6432613332b2;28daaf947cfb26edc974528d24f080a4	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471825/J0718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471825/J0718_2.fastq.gz
PRJEB33905	SAMEA5856593	ERX3493493	ERR3471830	408170	human gut metagenome	f0be4de1fb5ca1d49e97281ba1eb6a5f;533fc7fe67937268f9734454fe2f882c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471830/J0723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471830/J0723_2.fastq.gz
PRJEB33905	SAMEA5856596	ERX3493496	ERR3471833	408170	human gut metagenome	beb2c8e1c144e9e1e3a7343dd1866d8c;7c77c284f263b0e3963f1554396b7ed6	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471833/J0726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471833/J0726_2.fastq.gz
PRJEB33905	SAMEA5856597	ERX3493497	ERR3471834	408170	human gut metagenome	b524cd78c261bbac104bcee3f85e205d;81e1e58c1e041cec642ea4eb126118fa	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471834/J0727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471834/J0727_2.fastq.gz
PRJEB33905	SAMEA5856605	ERX3493505	ERR3471842	408170	human gut metagenome	8507a73ab91eae353f56539437bfe54b;0429d31fc7dc0ba75ce8b834c3198216	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471842/J0735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471842/J0735_2.fastq.gz
PRJEB33905	SAMEA5856619	ERX3493519	ERR3471856	408170	human gut metagenome	296e3cc30716ee92369149fc3f08c239;bbfaba8738d740443043748e89747c57	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471856/J0749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471856/J0749_2.fastq.gz
PRJEB33905	SAMEA5856623	ERX3493523	ERR3471860	408170	human gut metagenome	65b48c83c978df4d9491fa520774817d;58cab91505e1da5a74252411cd790115	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471860/J0754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471860/J0754_2.fastq.gz
PRJEB33905	SAMEA5856624	ERX3493524	ERR3471861	408170	human gut metagenome	c355031bc09a3ae8879973b9e8d85840;4a2e249bc31f077f8b440ae50b9dd4b8	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471861/J0755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471861/J0755_2.fastq.gz
PRJEB33905	SAMEA5856625	ERX3493525	ERR3471862	408170	human gut metagenome	ffb4de996e510280f365aa07c2d145a4;46c751056dffe492107693e9950850dc	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471862/J0756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471862/J0756_2.fastq.gz
PRJEB33905	SAMEA5856626	ERX3493526	ERR3471863	408170	human gut metagenome	48e9cb5482d8d9dc10fabd2b265647fe;2d50855e3a7928827d2b64602b80218c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471863/J0757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471863/J0757_2.fastq.gz
PRJEB33905	SAMEA5856631	ERX3493531	ERR3471868	408170	human gut metagenome	07f2c2cafda632bf35b1e195386a83c9;5b442f7477a7bcdda9d88f621e3a904f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471868/J0762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471868/J0762_2.fastq.gz
PRJEB33905	SAMEA5856638	ERX3493538	ERR3471875	408170	human gut metagenome	4a83307f131b4a4759a5127699f478ab;db3c658b06743737ff9071e1a76e3919	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471875/J0769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471875/J0769_2.fastq.gz
PRJEB33905	SAMEA5856645	ERX3493545	ERR3471882	408170	human gut metagenome	76fee6cb5775ae1992c5d525cac9c5c1;56bccde65c586b5d0e35d9dab0f1312f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471882/J0776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471882/J0776_2.fastq.gz
PRJEB33905	SAMEA5856648	ERX3493548	ERR3471885	408170	human gut metagenome	9fcb046e7504a7f7698ccf010a696e13;1028a80f4f93b352c14b06622f4b31b2	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471885/J0779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471885/J0779_2.fastq.gz
PRJEB33905	SAMEA5856649	ERX3493549	ERR3471886	408170	human gut metagenome	534a31d385413c115c39c510203eb2dd;7f0965fbe481ff06fb25146056fddf2f	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471886/J0780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471886/J0780_2.fastq.gz
PRJEB33905	SAMEA5856661	ERX3493561	ERR3471898	408170	human gut metagenome	b301d1855b22f19d4c8b7376d9c1c921;67dd614ed6fedba163d8490e4b910369	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471898/J0792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471898/J0792_2.fastq.gz
PRJEB33905	SAMEA5856666	ERX3493566	ERR3471903	408170	human gut metagenome	e8d9a9b192e93947d941a3bd89a28e31;da8332f57a286e22fe49f098b201a6c9	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471903/J0797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471903/J0797_2.fastq.gz
PRJEB33905	SAMEA5856674	ERX3493574	ERR3471911	408170	human gut metagenome	d7805ae4be78f6311c4741aa48151168;c6850e6d836f0e48fbd770fa18f4447d	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471911/J0805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471911/J0805_2.fastq.gz
PRJEB33905	SAMEA5856676	ERX3493576	ERR3471913	408170	human gut metagenome	7a01e2f1d9acf01f8bf6081668cc58bf;fbd74eb1793a3682ea6c279bc3917dc3	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471913/J0807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471913/J0807_2.fastq.gz
PRJEB33905	SAMEA5856678	ERX3493578	ERR3471915	408170	human gut metagenome	72a4ef6d651342310bdb198c7316bb61;0d193e715ac6e188c14faf250214c9e1	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471915/J0809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471915/J0809_2.fastq.gz
PRJEB33905	SAMEA5856685	ERX3493585	ERR3471922	408170	human gut metagenome	418a75f6de3d5c8e11f302dc9c46361d;3e7ddd8d1b90ecbfa32e6731f49f566c	ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471922/J0816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR347/ERR3471922/J0816_2.fastq.gz
