study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA940351	SAMN33562779	SRX19552056	SRR23689725	447426	human oral metagenome	a0759e9f976be93870b219bc4908959f;a9752a58f58247d44a34a907248e2d34	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/025/SRR23689725/SRR23689725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/025/SRR23689725/SRR23689725_2.fastq.gz	TO22773201
PRJNA940351	SAMN33562781	SRX19552054	SRR23689727	447426	human oral metagenome	23bb292d802e08ccdc902d2b63aff091;f7b79393fa84259adbe53b51296f0cfb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/027/SRR23689727/SRR23689727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/027/SRR23689727/SRR23689727_2.fastq.gz	TO22844677
PRJNA940351	SAMN33562782	SRX19552053	SRR23689728	447426	human oral metagenome	bbe3739902697238a0a37ce059bc4e85;48dccf0d7744372a12aa248b737e9419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/028/SRR23689728/SRR23689728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/028/SRR23689728/SRR23689728_2.fastq.gz	TO22980560
PRJNA940351	SAMN33562784	SRX19552051	SRR23689730	447426	human oral metagenome	af067c592fed4ec8918dc4d86caacbdf;cdf6b018c93f8ecefd2df37474decc0a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/030/SRR23689730/SRR23689730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/030/SRR23689730/SRR23689730_2.fastq.gz	TO22987644
PRJNA940351	SAMN33562786	SRX19552049	SRR23689732	447426	human oral metagenome	159af471e6a94daf3a20da9eb9158964;431df98ec3a258f8a560acf2573af4a7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/032/SRR23689732/SRR23689732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/032/SRR23689732/SRR23689732_2.fastq.gz	TO23237094
PRJNA940351	SAMN33562787	SRX19552048	SRR23689733	447426	human oral metagenome	bbfb9fedd57ee530ed4af5c0cdd281cc;2415ce737fdfe56527adacfc31eb1b4b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/033/SRR23689733/SRR23689733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/033/SRR23689733/SRR23689733_2.fastq.gz	TO23255729
PRJNA940351	SAMN33562793	SRX19552041	SRR23689740	447426	human oral metagenome	e576145cc137da2da3ae779123c579d8;24bb7c481657cfe5e3dd171d923639d7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/040/SRR23689740/SRR23689740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/040/SRR23689740/SRR23689740_2.fastq.gz	TO23567727
PRJNA940351	SAMN33562796	SRX19552038	SRR23689743	447426	human oral metagenome	6e866d9627d96fd0638fc6ae2938b254;fb16e005cf2df6200dc027f6c32af060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/043/SRR23689743/SRR23689743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/043/SRR23689743/SRR23689743_2.fastq.gz	TO23638891
PRJNA940351	SAMN33562968	SRX19552028	SRR23689753	408170	human gut metagenome	4c86dcdc59be839c131c58d739f0ff6c;1cea12b53c0509b4d1ac129896fb2781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/053/SRR23689753/SRR23689753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/053/SRR23689753/SRR23689753_2.fastq.gz	TG31610141
PRJNA940351	SAMN33562939	SRX19552249	SRR23689531	408170	human gut metagenome	572bb4583be0653856cf520bc13aff9e;5ba2cf907b56bdde54554c08f518dfb0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/031/SRR23689531/SRR23689531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/031/SRR23689531/SRR23689531_2.fastq.gz	TG28583793
PRJNA940351	SAMN33562946	SRX19552238	SRR23689542	408170	human gut metagenome	18119f7e2aa7dfe78c25b0dec18f85b6;3b75875ff0fea4fe8b39cfa1aa902183	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/042/SRR23689542/SRR23689542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/042/SRR23689542/SRR23689542_2.fastq.gz	TG29835927
PRJNA940351	SAMN33562753	SRX19552233	SRR23689547	447426	human oral metagenome	d1c056d6206eb241a476f62ec0d327f8;d434a7162e4e2051bcf1a139a3ae30dc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/047/SRR23689547/SRR23689547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/047/SRR23689547/SRR23689547_2.fastq.gz	TO12083738
PRJNA940351	SAMN33562755	SRX19552231	SRR23689549	447426	human oral metagenome	3e577215f327458b05103e3ecc325725;2da9286f680689637328fad7677f7523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/049/SRR23689549/SRR23689549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/049/SRR23689549/SRR23689549_2.fastq.gz	TO12105069
PRJNA940351	SAMN33562758	SRX19552228	SRR23689552	447426	human oral metagenome	a2d64ed2f48b3ab3611cd555ee9302be;98a60c8eec1560bfe2e6b5487ab96194	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/052/SRR23689552/SRR23689552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/052/SRR23689552/SRR23689552_2.fastq.gz	TO12520898
PRJNA940351	SAMN33562765	SRX19552220	SRR23689560	447426	human oral metagenome	9f8cc7b888bd8370f21f0fac903b170a;c8d0262ec417bc5892720a32725bf32e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/060/SRR23689560/SRR23689560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/060/SRR23689560/SRR23689560_2.fastq.gz	TO13358652
PRJNA940351	SAMN33562767	SRX19552218	SRR23689562	447426	human oral metagenome	07a7b6cf722f618af7bd23e3f0e72b2a;e553ae5154598d30f8503bb7b091c4f4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/062/SRR23689562/SRR23689562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/062/SRR23689562/SRR23689562_2.fastq.gz	TO13638527
PRJNA940351	SAMN33562948	SRX19552216	SRR23689564	408170	human gut metagenome	f5e4b1a9545ad62ea73c02ee4b6621e4;e0377510fde84daee9ed87e407d29d50	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/064/SRR23689564/SRR23689564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/064/SRR23689564/SRR23689564_2.fastq.gz	TG30051806
PRJNA940351	SAMN33562873	SRX19552214	SRR23689566	408170	human gut metagenome	b4a7aa611fda1a18ab39b64429c0a266;1925015d28bab7a06311844b0e7a931c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/066/SRR23689566/SRR23689566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/066/SRR23689566/SRR23689566_2.fastq.gz	TG13072609
PRJNA940351	SAMN33562876	SRX19552211	SRR23689569	408170	human gut metagenome	f069504ece7a0f36ae886d767668d21c;95372f5185c2de18ba26af8bcfc4b05a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/069/SRR23689569/SRR23689569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/069/SRR23689569/SRR23689569_2.fastq.gz	TG13343523
PRJNA940351	SAMN33562878	SRX19552209	SRR23689571	408170	human gut metagenome	35057d60fef49bba1707508a15bb7514;cdceb308517f031800825e0e3adab0ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/071/SRR23689571/SRR23689571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/071/SRR23689571/SRR23689571_2.fastq.gz	TG13511616
PRJNA940351	SAMN33562960	SRX19552197	SRR23689583	408170	human gut metagenome	d933c93773fefb3a0284b61e9abae344;8f8e5684778c9dfd1d88bd487ba4d22c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/083/SRR23689583/SRR23689583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/083/SRR23689583/SRR23689583_2.fastq.gz	TG30952320
PRJNA940351	SAMN33562892	SRX19552193	SRR23689587	408170	human gut metagenome	037fb945cdb73b4c419b5f060076d639;42f842c3ce2b20a0e4d1995b27795773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/087/SRR23689587/SRR23689587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/087/SRR23689587/SRR23689587_2.fastq.gz	TG22839520
PRJNA940351	SAMN33562893	SRX19552192	SRR23689588	408170	human gut metagenome	24329a4f2af558d7ad79fdc6a60634c1;adf86d34e59ae34716c1545f24f8748f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/088/SRR23689588/SRR23689588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/088/SRR23689588/SRR23689588_2.fastq.gz	TG22844677
PRJNA940351	SAMN33562900	SRX19552184	SRR23689596	408170	human gut metagenome	0d3f91636c43ab2c91665d87c4e8bc00;c7fc610b60c80221f6212a33980dba21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/096/SRR23689596/SRR23689596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/096/SRR23689596/SRR23689596_2.fastq.gz	TG23270574
PRJNA940351	SAMN33562808	SRX19552172	SRR23689608	447426	human oral metagenome	ae1b84abbeb5f583135ad88725521064;19b87324427a11d35c1374ff71795f19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/008/SRR23689608/SRR23689608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/008/SRR23689608/SRR23689608_2.fastq.gz	TO25319333
PRJNA940351	SAMN33562812	SRX19552167	SRR23689613	447426	human oral metagenome	93ac8e32800bca20702ea598a4cda543;824ebdf30fd5d676711b32703fe375ce	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/013/SRR23689613/SRR23689613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/013/SRR23689613/SRR23689613_2.fastq.gz	TO25504975
PRJNA940351	SAMN33562813	SRX19552166	SRR23689614	447426	human oral metagenome	d90ca8ad46167e5e4bb6e5c3b76090ec;40a92b57fd311d89faa9c56c0d4ab7de	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/014/SRR23689614/SRR23689614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/014/SRR23689614/SRR23689614_2.fastq.gz	TO25514235
PRJNA940351	SAMN33562814	SRX19552165	SRR23689615	447426	human oral metagenome	058a14a9d7447d0b799f61c6c1285f81;c0d0f2aa1d9a28a060bb6b898dad89ff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/015/SRR23689615/SRR23689615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/015/SRR23689615/SRR23689615_2.fastq.gz	TO25540149
PRJNA940351	SAMN33562821	SRX19552157	SRR23689623	447426	human oral metagenome	5c46abd18c6d59fd50dc5f1fa854d42b;157f306101ddb37c408bbfaee08affd0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/023/SRR23689623/SRR23689623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/023/SRR23689623/SRR23689623_2.fastq.gz	TO26406659
PRJNA940351	SAMN33562826	SRX19552152	SRR23689628	447426	human oral metagenome	c82a5d403ecbc55276de908f303c4392;02aacfc48a8a3ebd7bfbed0e0c556434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/028/SRR23689628/SRR23689628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/028/SRR23689628/SRR23689628_2.fastq.gz	TO28556125
PRJNA940351	SAMN33562833	SRX19552144	SRR23689636	447426	human oral metagenome	59491f9c8570c6b19ac795ecf22e54a4;5d48ff08865190b361a26c2e62f24b2f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/036/SRR23689636/SRR23689636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/036/SRR23689636/SRR23689636_2.fastq.gz	TO29676863
PRJNA940351	SAMN33562962	SRX19552139	SRR23689641	408170	human gut metagenome	eefde55e72e3203d3fab0cfccfcb5da3;c09ddc1169208e41f4e3ef387e40c0a6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/041/SRR23689641/SRR23689641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/041/SRR23689641/SRR23689641_2.fastq.gz	TG31068120
PRJNA940351	SAMN33562922	SRX19552124	SRR23689656	408170	human gut metagenome	a76e48bab8e1fc52730d035df483ecd2;2e990edfb787c80f09ecdace88e566d7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/056/SRR23689656/SRR23689656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/056/SRR23689656/SRR23689656_2.fastq.gz	TG25482294
PRJNA940351	SAMN33562930	SRX19552115	SRR23689665	408170	human gut metagenome	82be7b9e002b0d449fc56ab114bf509c;68299357165e82400427f4bcffa75610	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/065/SRR23689665/SRR23689665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/065/SRR23689665/SRR23689665_2.fastq.gz	TG26031903
PRJNA940351	SAMN33562937	SRX19552108	SRR23689672	408170	human gut metagenome	1319d03521b6afd1e18e51196388fa1b;889ed928e2975db752b0a0b52eb47cb3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/072/SRR23689672/SRR23689672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/072/SRR23689672/SRR23689672_2.fastq.gz	TG28515099
PRJNA940351	SAMN33562839	SRX19552101	SRR23689679	447426	human oral metagenome	aa1170972ff685156c4793fb5b355e76;d8630fe6879759ff5c133f5cf2f76c81	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/079/SRR23689679/SRR23689679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/079/SRR23689679/SRR23689679_2.fastq.gz	TO30456769
PRJNA940351	SAMN33562858	SRX19552081	SRR23689699	408170	human gut metagenome	b38e0a2f9e346c5df3de320d5049994c;b13bd8b90303eedaafdfcc5f2a04972c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/099/SRR23689699/SRR23689699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/099/SRR23689699/SRR23689699_2.fastq.gz	TG11686798
PRJNA940351	SAMN33562863	SRX19552075	SRR23689705	408170	human gut metagenome	bd6d4a4f93c43362a421592bcbfd382b;8f2d23760f68cd7558f801233aba27cc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/005/SRR23689705/SRR23689705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/005/SRR23689705/SRR23689705_2.fastq.gz	TG12057086
PRJNA940351	SAMN33562770	SRX19552066	SRR23689715	447426	human oral metagenome	64b8501712c018e30212341a9b637956;bf64eb5b9782685db0dfb9939124f8d9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/015/SRR23689715/SRR23689715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/015/SRR23689715/SRR23689715_2.fastq.gz	TO14052575
PRJNA940351	SAMN33562775	SRX19552061	SRR23689720	447426	human oral metagenome	e23774ed6d3c43e0724e2223b8fb0637;0da145c5c55797b77248eccbb8ebefa3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/020/SRR23689720/SRR23689720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/020/SRR23689720/SRR23689720_2.fastq.gz	TO22398222
PRJNA940351	SAMN33562789	SRX19552045	SRR23689736	447426	human oral metagenome	93d69739aa17e0c46e5d7b5ae46c8736;153502eb4b8e8b0486c4b6b81610bed2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/036/SRR23689736/SRR23689736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/036/SRR23689736/SRR23689736_2.fastq.gz	TO23352496
PRJNA940351	SAMN33562794	SRX19552040	SRR23689741	447426	human oral metagenome	645e2da1dcede5ffd8a2daeaa8e20770;50f42b1d5f4a4ab2d622da6db8ee9f6f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/041/SRR23689741/SRR23689741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/041/SRR23689741/SRR23689741_2.fastq.gz	TO23569874
PRJNA940351	SAMN33562951	SRX19552035	SRR23689746	408170	human gut metagenome	eaaf3dc589677f8ab71cc7198de37d3d;8d41582a3e7fdb9979bf3fa691063915	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/046/SRR23689746/SRR23689746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/046/SRR23689746/SRR23689746_2.fastq.gz	TG30456769
PRJNA940351	SAMN33562868	SRX19552031	SRR23689750	408170	human gut metagenome	da8b394c73a475741c8ab16924be338f;c62b79ef47f983681877da9e7b46f712	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/050/SRR23689750/SRR23689750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/050/SRR23689750/SRR23689750_2.fastq.gz	TG12401207
PRJNA940351	SAMN33562764	SRX19552221	SRR23689559	447426	human oral metagenome	3c847b670f9c08fa4b057582a797e4fc;03c5e58d80791b050e485cac7b725663	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/059/SRR23689559/SRR23689559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/059/SRR23689559/SRR23689559_2.fastq.gz	TO13343523
PRJNA940351	SAMN33562877	SRX19552210	SRR23689570	408170	human gut metagenome	d9ebcb77c58f5f159cbccd09b206077d;a452cf0d5b5261b0cfac7c580c42d457	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/070/SRR23689570/SRR23689570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/070/SRR23689570/SRR23689570_2.fastq.gz	TG13358652
PRJNA940351	SAMN33562820	SRX19552158	SRR23689622	447426	human oral metagenome	a99361b999ab80d1943e62caf02a4795;cca66f993ddc5807eb7675193017106e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/022/SRR23689622/SRR23689622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/022/SRR23689622/SRR23689622_2.fastq.gz	TO26330020
PRJNA940351	SAMN33562827	SRX19552151	SRR23689629	447426	human oral metagenome	57aa53ecd7321437fec08b3dbc47a84e;4845f893bcbca2db526a3970441592eb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/029/SRR23689629/SRR23689629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/029/SRR23689629/SRR23689629_2.fastq.gz	TO28583793
PRJNA940351	SAMN33562954	SRX19552149	SRR23689631	408170	human gut metagenome	07d6f77d264d7cad5b22e34a58714dd9;777a79903f078cf007dff9a4c1ca56b6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/031/SRR23689631/SRR23689631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/031/SRR23689631/SRR23689631_2.fastq.gz	TG30646059
PRJNA940351	SAMN33562910	SRX19552137	SRR23689643	408170	human gut metagenome	2fa1572775fdcd6b51d7586ec83784b5;50c192ff22e2cd8b05976426e941d3d5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/043/SRR23689643/SRR23689643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/043/SRR23689643/SRR23689643_2.fastq.gz	TG24211167
PRJNA940351	SAMN33562913	SRX19552134	SRR23689646	408170	human gut metagenome	1089e2c3e85802e37cdb97fac0b6eb21;711d67cf4a3419cef383d26a5af95fdb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/046/SRR23689646/SRR23689646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/046/SRR23689646/SRR23689646_2.fastq.gz	TG24741375
PRJNA940351	SAMN33562923	SRX19552123	SRR23689657	408170	human gut metagenome	8c08875998dd0331814c7df5a73bb8b5;a797dae2c13f868f226359268f1d2af4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/057/SRR23689657/SRR23689657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/057/SRR23689657/SRR23689657_2.fastq.gz	TG25490831
PRJNA940351	SAMN33562925	SRX19552121	SRR23689659	408170	human gut metagenome	a721c2dadedd37f0cb568581e0a6d7fa;0d15bc13df92c1e170655e67bac40bcb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/059/SRR23689659/SRR23689659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/059/SRR23689659/SRR23689659_2.fastq.gz	TG25514235
PRJNA940351	SAMN33562931	SRX19552114	SRR23689666	408170	human gut metagenome	74eb5b9c91c6cfcd32614923b6979f78;4351cc9a3a358c131953403ba129745b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/066/SRR23689666/SRR23689666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/066/SRR23689666/SRR23689666_2.fastq.gz	TG26100455
PRJNA940351	SAMN33562936	SRX19552109	SRR23689671	408170	human gut metagenome	cc3681810a7a2531b1831b3223a664b9;0837bb4f321a407a623757cc230ce8ba	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/071/SRR23689671/SRR23689671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/071/SRR23689671/SRR23689671_2.fastq.gz	TG28419916
PRJNA940351	SAMN33562835	SRX19552106	SRR23689674	447426	human oral metagenome	dbfe21655fb94fd9a0ff37000b7e32f2;2d14b3f4c258ce83f13cf8c77c904afd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/074/SRR23689674/SRR23689674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/074/SRR23689674/SRR23689674_2.fastq.gz	TO29962205
PRJNA940351	SAMN33562842	SRX19552098	SRR23689682	447426	human oral metagenome	6edddc418984bbfa92e9f312e0200f7c;0307869e8ecd13ab98e38ff1c2da412a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/082/SRR23689682/SRR23689682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/082/SRR23689682/SRR23689682_2.fastq.gz	TO30646059
PRJNA940351	SAMN33562849	SRX19552090	SRR23689690	447426	human oral metagenome	7ed01bc2723d8cfd40b21c0bc5443965;7f1fdfab9573b313c6a06cc8b067d3e0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/090/SRR23689690/SRR23689690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/090/SRR23689690/SRR23689690_2.fastq.gz	TO31043191
PRJNA940351	SAMN33562856	SRX19552083	SRR23689697	447426	human oral metagenome	3ce23d26d9fdad2f5f59debfd51d7ba3;fd3ddba1622bf312fecbb6e1199c4b3a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/097/SRR23689697/SRR23689697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/097/SRR23689697/SRR23689697_2.fastq.gz	TO31610141
PRJNA940351	SAMN33562859	SRX19552079	SRR23689701	408170	human gut metagenome	4cc375aed00fbafa7ba04a8da432d51b;0e092830c777f01d43700db0e200fcce	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/001/SRR23689701/SRR23689701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/001/SRR23689701/SRR23689701_2.fastq.gz	TG11753723
PRJNA940351	SAMN33562780	SRX19552055	SRR23689726	447426	human oral metagenome	dcb149e92081bbcceea725709f8aeea9;0c52bf89299bdecbfa6667bed45ecdea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/026/SRR23689726/SRR23689726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/026/SRR23689726/SRR23689726_2.fastq.gz	TO22839520
PRJNA940351	SAMN33562785	SRX19552050	SRR23689731	447426	human oral metagenome	47f7ec63a8f76d5b5e5aa55b136ba2a5;0b006dec059983f4021e7251056b96cc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/031/SRR23689731/SRR23689731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/031/SRR23689731/SRR23689731_2.fastq.gz	TO23131201
PRJNA940351	SAMN33562792	SRX19552042	SRR23689739	447426	human oral metagenome	fc5e833ad8711ae7767ddb16b53d6ef6;c16a6112050361bb3a7d222e733d2a03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/039/SRR23689739/SRR23689739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/039/SRR23689739/SRR23689739_2.fastq.gz	TO23558821
PRJNA940351	SAMN33562798	SRX19552036	SRR23689745	447426	human oral metagenome	8db2e1039c01bc7554cee459a39cea88;aa5e0af4759defb1911cbac62fe72489	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/045/SRR23689745/SRR23689745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/045/SRR23689745/SRR23689745_2.fastq.gz	TO24211167
PRJNA940351	SAMN33562799	SRX19552034	SRR23689747	447426	human oral metagenome	d315ed495c3bc2b12954b9f4f0b3784d;245d34ebe4f1b351b04afaa1db8c0b3a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/047/SRR23689747/SRR23689747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/047/SRR23689747/SRR23689747_2.fastq.gz	TO24405919
PRJNA940351	SAMN33562801	SRX19552179	SRR23689749	447426	human oral metagenome	d4666f667ba1063d0081960823eb89a4;1764682899c7e858be9b0947e49b9e75	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/049/SRR23689749/SRR23689749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/049/SRR23689749/SRR23689749_2.fastq.gz	TO24741375
PRJNA940351	SAMN33562967	SRX19552029	SRR23689752	408170	human gut metagenome	c17467b38326a196934e27800a6cfa25;d77e68d2d0543f50125a6c432d4048ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/052/SRR23689752/SRR23689752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/052/SRR23689752/SRR23689752_2.fastq.gz	TG31525813
PRJNA940351	SAMN33562940	SRX19552248	SRR23689532	408170	human gut metagenome	ca4c78957beec718cfac0c0f17d47c39;17b4523c9eb0a9db95ab333f3c64496f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/032/SRR23689532/SRR23689532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/032/SRR23689532/SRR23689532_2.fastq.gz	TG28615713
PRJNA940351	SAMN33562887	SRX19552199	SRR23689581	408170	human gut metagenome	1e1aff18a015fec2a676b634140d608f;c9b03d3718ae1a27d7ecf113cfcbebff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/081/SRR23689581/SRR23689581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/081/SRR23689581/SRR23689581_2.fastq.gz	TG22398222
